Date;16-PIT-001;16-FIT-006;16-DIT-005
4/7/2025 3:35 AM;1667,77002;4302,027832;1518,462036
4/7/2025 3:40 AM;1679,30603;4332,855957;1540,371948
4/7/2025 3:45 AM;1677,647949;4299,702148;1538,017944
4/7/2025 3:50 AM;1635,286011;4321,140137;1512,54895
4/7/2025 3:55 AM;1603,662964;4283,236816;1523,801025
4/7/2025 4:00 AM;1641,212036;4277,708984;1535,896973
4/7/2025 4:05 AM;1647,713989;4245,008789;1526,45105
4/7/2025 4:10 AM;1591,090942;4257,223145;1515,854004
4/7/2025 4:15 AM;1689,555054;4334,930176;1544,609009
4/7/2025 4:20 AM;1716,332031;4384,86377;1544,5
4/7/2025 4:25 AM;1749,541016;4417,303223;1558,156006
4/7/2025 4:30 AM;1735,887939;4424,387207;1543,260986
4/7/2025 4:35 AM;1694,531006;4431,586914;1525,327026
4/7/2025 4:40 AM;1670,291992;4257,104004;1526,918945
4/7/2025 4:45 AM;1660,317993;4329,839844;1531,615967
4/7/2025 4:50 AM;1670,848999;4298,616211;1544,126953
4/7/2025 4:55 AM;1682,280029;4339,603027;1538,807007
4/7/2025 5:00 AM;1681,152954;4337,004883;1494,76001
4/7/2025 5:05 AM;1495,651001;4518,853027;1353,150024
4/7/2025 5:10 AM;1275,631958;4537,616211;1158,536987
4/7/2025 5:15 AM;1208,410034;4477,339844;1140,067017
4/7/2025 5:20 AM;1145,18396;4454,581055;1092,708008
4/7/2025 5:25 AM;1352,453979;5062,222168;1368,08606
4/7/2025 5:30 AM;1646,134033;4206,791016;1529,079956
4/7/2025 5:35 AM;1644,452026;4287,529785;1530,119995
4/7/2025 5:40 AM;1626,19104;4216,446777;1527,660034
4/7/2025 5:45 AM;1606,510986;4193,083008;1519,412964
4/7/2025 5:50 AM;1618,698975;4246,309082;1534,399048
4/7/2025 5:55 AM;1687,44397;4261,805176;1561,30603
4/7/2025 6:00 AM;1696,16394;4245,097168;1557,42395
4/7/2025 6:05 AM;1621,483032;4261,14209;1523,767944
4/7/2025 6:10 AM;1619,616943;4240,575195;1525,827026
4/7/2025 6:15 AM;1587,160034;4158,273926;1532,688965
4/7/2025 6:20 AM;2572,206055;3553,64502;1551,139038
4/7/2025 6:25 AM;2933,530029;3825,284912;1544,447998
4/7/2025 6:30 AM;3156,185059;4026,031006;1577,473999
4/7/2025 6:35 AM;3224,422119;4161,121094;1568,963989
4/7/2025 6:40 AM;2163,444092;5008,696777;1575,041016
4/7/2025 6:45 AM;1813,880005;4481,346191;1575,561035
4/7/2025 6:50 AM;1742,802002;4400,314941;1567,458984
4/7/2025 6:55 AM;1750,459961;4394,540039;1569,040039
4/7/2025 7:00 AM;1726,130981;4355,172852;1557,264038
4/7/2025 7:05 AM;1698,541016;4311,894043;1560,884033
4/7/2025 7:10 AM;1697,253052;4371,300781;1565,448975
4/7/2025 7:15 AM;1698,411011;4308,084961;1561,68103
4/7/2025 7:20 AM;1703,55603;4376,858887;1560,035034
4/7/2025 7:25 AM;1689,68103;4293,329102;1560,244995
4/7/2025 7:30 AM;1714,930054;4324,669922;1566,478027
4/7/2025 7:35 AM;1679,234009;4380,00293;1540,176025
4/7/2025 7:40 AM;1653,472046;4288,259766;1543,192017
4/7/2025 7:45 AM;1668,901001;4260,620117;1562,650024
4/7/2025 7:50 AM;1703,80603;4370,192871;1566,123047
4/7/2025 7:55 AM;1728,359009;4365,124023;1573,817993
4/7/2025 8:00 AM;1772,071045;4382,183105;1584,062988
4/7/2025 8:05 AM;1885,926025;4498,797852;1583,182007
4/7/2025 8:10 AM;1780,123047;4498,219238;1545,490967
4/7/2025 8:15 AM;1647,582031;4384,464844;1486,447998
4/7/2025 8:20 AM;1655,55896;4357,324219;1496,292969
4/7/2025 8:25 AM;1732,389038;4390,914063;1555,129028
4/7/2025 8:30 AM;1756,947021;4402,953125;1566,823975
4/7/2025 8:35 AM;1789,547974;4444,713867;1570,881958
4/7/2025 8:40 AM;1829,500977;4498,694824;1577,353027
4/7/2025 8:45 AM;1906,862061;4446,594238;1597,61499
4/7/2025 8:50 AM;1902,524048;4530,27002;1594,135986
4/7/2025 8:55 AM;1851,411011;4492,342773;1575,82605
4/7/2025 9:00 AM;1751,213989;4453,978027;1541,688965
4/7/2025 9:05 AM;1760,625;4403,868164;1550,281982
4/7/2025 9:10 AM;1760,369019;4352,109863;1542,912964
4/7/2025 9:15 AM;1708,207031;4378,86377;1542,136963
4/7/2025 9:20 AM;1794,10498;4413,719238;1586,328979
4/7/2025 9:25 AM;1795,390991;4427,701172;1579,463013
4/7/2025 9:30 AM;1789,352051;4355,62207;1577,187012
4/7/2025 9:35 AM;1855,089966;4382,289063;1594,555054
4/7/2025 9:40 AM;1785,521973;4459,059082;1580,115967
4/7/2025 9:45 AM;1764,718994;4427,795898;1559,780029
4/7/2025 9:50 AM;1744,418945;4453,73584;1547,609985
4/7/2025 9:55 AM;1784,026978;4479,121094;1566,567993
4/7/2025 10:00 AM;1818,437988;4500,104004;1579,534058
4/7/2025 10:05 AM;1786,83606;4440,437988;1573,906982
4/7/2025 10:10 AM;1747,319946;4435,520996;1557,839966
4/7/2025 10:15 AM;1761,515991;4462,730957;1570,189941
4/7/2025 10:20 AM;1769,324951;4437,015137;1572,922974
4/7/2025 10:25 AM;1742,848022;4422,330078;1571,956055
4/7/2025 10:30 AM;1745,94397;4434,625;1573,478027
4/7/2025 10:35 AM;1766,531006;4408,734863;1589,656982
4/7/2025 10:40 AM;1648,879028;4284,902832;1528,670044
4/7/2025 10:45 AM;1559,063965;4267,505859;1496,100952
4/7/2025 10:50 AM;1612,446045;4250,512207;1535,272949
4/7/2025 10:55 AM;1660,578003;4334,131836;1571,253052
4/7/2025 11:00 AM;1706,192017;4359,231934;1578,791016
4/7/2025 11:05 AM;1716,293945;4349,879883;1578,560059
4/7/2025 11:10 AM;1756,637939;4353,78418;1587,208008
4/7/2025 11:15 AM;1697,359985;4376,366211;1577,770996
4/7/2025 11:20 AM;1688,244995;4298,749023;1575,625977
4/7/2025 11:25 AM;1728,000977;4339,786133;1604,845947
4/7/2025 11:30 AM;1709,160034;4288,795898;1574,707031
4/7/2025 11:35 AM;1557,937012;4182,331055;1483,708984
4/7/2025 11:40 AM;2365,768066;3866,5979;1324,817017
4/7/2025 11:45 AM;2244,105957;4145,312988;1094,248047
4/7/2025 11:50 AM;2158,354004;4239,092773;1031,420044
4/7/2025 11:55 AM;2143,568115;4229,695801;1012,153015
4/7/2025 12:00 PM;2157,691895;4196,241211;1010,510986
4/7/2025 12:05 PM;2120,118896;4176,490234;1010,877991
4/7/2025 12:10 PM;2095,447998;4143,568848;1009,500977
4/7/2025 12:15 PM;2097,812012;4137,744141;1009,643982
4/7/2025 12:20 PM;2092,184082;4147,202148;1010,005005
4/7/2025 12:25 PM;2090,89209;4186,25;1010,283997
4/7/2025 12:30 PM;2075,905029;4160,810059;1008,789001
4/7/2025 12:35 PM;2087,440918;4138,028809;1011,190002
4/7/2025 12:40 PM;2141,552979;4084,706055;1051,266968
4/7/2025 12:45 PM;2504,535889;5668,65918;1350,178955
4/7/2025 12:50 PM;1659,386963;4337,291992;1549,000977
4/7/2025 12:55 PM;1649,704956;4226,280762;1567,312012
4/7/2025 1:00 PM;1589,734985;4234,960938;1542,631958
4/7/2025 1:05 PM;1613,407959;4206,143066;1565,307007
4/7/2025 1:10 PM;1620,609985;4250,01123;1561,869995
4/7/2025 1:15 PM;1554,077026;4167,425781;1536,786987
4/7/2025 1:20 PM;1551,232056;4158,407227;1548,68103
4/7/2025 1:25 PM;1560,228027;4169,405762;1559,874023
4/7/2025 1:30 PM;1582,563965;4171,056152;1574,18396
4/7/2025 1:35 PM;1583,175049;4185,020996;1572,342041
4/7/2025 1:40 PM;1575,869995;4191,740234;1569,203979
4/7/2025 1:45 PM;1585,295044;4157,395996;1547,090942
4/7/2025 1:50 PM;1534,088013;4132,203125;1535,645996
4/7/2025 1:55 PM;1520,900024;4125,538086;1533,975952
4/7/2025 2:00 PM;1527,409058;4073,35791;1537,489014
4/7/2025 2:05 PM;2636,144043;3692,621094;1544,654053
4/7/2025 2:10 PM;2869,391113;3822,708008;1555,72998
4/7/2025 2:15 PM;3028,584961;3930,634033;1567,994995
4/7/2025 2:20 PM;3098,147949;4001,115967;1572,706055
4/7/2025 2:25 PM;1754,68396;4436,28418;1573,36499
4/7/2025 2:30 PM;1658,230957;4265,53418;1573,619019
4/7/2025 2:35 PM;1635,537964;4280,24707;1569,993042
4/7/2025 2:40 PM;1649,359009;4270,891113;1574,579956
4/7/2025 2:45 PM;1672,509033;4307,023926;1571,134033
4/7/2025 2:50 PM;1656,621948;4321,486816;1571,44104
4/7/2025 2:55 PM;1634,998047;4291,434082;1575,734985
4/7/2025 3:00 PM;1625,496948;4234,231934;1582,031982
4/7/2025 3:05 PM;1595,536011;4202,074219;1572,875
4/7/2025 3:10 PM;1539,057007;4129,462891;1559,526001
4/7/2025 3:15 PM;1528,770996;4076,986084;1562,546997
4/7/2025 3:20 PM;1561,042969;4111,500977;1569,307983
4/7/2025 3:25 PM;1562,869995;4146,480957;1573,161987
4/7/2025 3:30 PM;1576,743042;4212,291992;1570,93103
4/7/2025 3:35 PM;1576,839966;4175,601074;1563,253052
4/7/2025 3:40 PM;1566,946045;4208,972168;1558,734009
4/7/2025 3:45 PM;1558,786987;4167,657227;1555,17395
4/7/2025 3:50 PM;1559,031006;4193,308105;1551,765991
4/7/2025 3:55 PM;1585,755005;4180,146973;1559,896973
4/7/2025 4:00 PM;1593,987061;4247,310059;1569,44104
4/7/2025 4:05 PM;1641,859985;4247,484863;1570,20105
4/7/2025 4:10 PM;1659,569946;4309,03418;1576,634033
4/7/2025 4:15 PM;1678,265991;4332,60791;1576,145996
4/7/2025 4:20 PM;1675,656982;4373,320801;1568,974976
4/7/2025 4:25 PM;1644,939941;4339,079102;1564,505005
4/7/2025 4:30 PM;1613,182983;4227,930176;1562,395996
4/7/2025 4:35 PM;1602,781982;4197,652832;1565,077026
4/7/2025 4:40 PM;1606,592041;4212,516113;1567,595947
4/7/2025 4:45 PM;1620,598999;4286,059082;1565,779053
4/7/2025 4:50 PM;1628,319946;4258,63916;1562,015991
4/7/2025 4:55 PM;1625,212036;4260,52002;1559,800049
4/7/2025 5:00 PM;1635,040039;4296,463867;1563,331055
4/7/2025 5:05 PM;1646,649048;4276,836914;1567,295044
4/7/2025 5:10 PM;1641,524048;4273,704102;1565,498047
4/7/2025 5:15 PM;1638,687988;4204,681152;1568,168945
4/7/2025 5:20 PM;1642,05896;4267,22998;1576,686035
4/7/2025 5:25 PM;1665,572021;4290,912109;1579,302979
4/7/2025 5:30 PM;1670,378052;4271,201172;1580,197998
4/7/2025 5:35 PM;1695,949951;4310,895996;1583,010986
4/7/2025 5:40 PM;1691,162964;4354,945801;1581,161011
4/7/2025 5:45 PM;1689,661987;4328,934082;1571,515991
4/7/2025 5:50 PM;1673,86499;4297,801758;1573,161987
4/7/2025 5:55 PM;1664,203979;4307,184082;1569,582031
4/7/2025 6:00 PM;1681,102051;4323,934082;1573,035034
4/7/2025 6:05 PM;1678,456055;4326,189941;1570,280029
4/7/2025 6:10 PM;1675,53894;4238,905762;1571,990967
4/7/2025 6:15 PM;1693,874023;4270,915039;1575,814941
4/7/2025 6:20 PM;1658,261963;4277,780762;1577,604004
4/7/2025 6:25 PM;1660,463013;4320,146973;1582,256958
4/7/2025 6:30 PM;1625,803955;4264,50293;1565,552979
4/7/2025 6:35 PM;1592,790039;4220,576172;1554,524048
4/7/2025 6:40 PM;1596,784058;4224,772949;1550,310059
4/7/2025 6:45 PM;1612,45105;4242,352051;1549,448975
4/7/2025 6:50 PM;1603,828979;4239,815918;1551,92395
4/7/2025 6:55 PM;1610,29895;4259,507813;1561,557983
4/7/2025 7:00 PM;1611,186035;4271,48584;1565,68396
4/7/2025 7:05 PM;1616,133057;4245,081055;1566,72998
4/7/2025 7:10 PM;1613,587036;4224,331055;1560,896973
4/7/2025 7:15 PM;1597,781982;4233,184082;1556,061035
4/7/2025 7:20 PM;1634,676025;4242,337891;1550,678955
4/7/2025 7:25 PM;2437,066895;3571,064941;1555,80603
4/7/2025 7:30 PM;2888,120117;3868,968994;1557,560059
4/7/2025 7:35 PM;3013,358887;3864,698975;1554,723999
4/7/2025 7:40 PM;3096,206055;3977,355957;1552,145996
4/7/2025 7:45 PM;2975,63208;4019,583984;1546,647949
4/7/2025 7:50 PM;1741,425049;4377,161133;1550,376953
4/7/2025 7:55 PM;1624,036011;4257,287109;1544,375977
4/7/2025 8:00 PM;1590,807007;4115,240234;1545,381958
4/7/2025 8:05 PM;1512,885986;4071,605957;1533,394043
4/7/2025 8:10 PM;2509,999023;3604,614014;1531,720947
4/7/2025 8:15 PM;2742,36792;3777,616943;1527,567017
4/7/2025 8:20 PM;2866,428955;3815,238037;1534,741943
4/7/2025 8:25 PM;2984,206055;3962,525879;1531,037964
4/7/2025 8:30 PM;3064,089111;3929,12793;1528,303955
4/7/2025 8:35 PM;3084,137939;3923,250977;1539,073975
4/7/2025 8:40 PM;3124,954102;3980,754883;1542,052002
4/7/2025 8:45 PM;3139,060059;4019,147949;1533,340942
4/7/2025 8:50 PM;3134,718994;3944,138916;1526,822998
4/7/2025 8:55 PM;3137,750977;3980,381104;1525,644043
4/7/2025 9:00 PM;3142,4729;4010,562988;1525,775024
4/7/2025 9:05 PM;3146,939941;4007,440918;1523,227051
4/7/2025 9:10 PM;3160,179932;4020,795898;1535,57605
4/7/2025 9:15 PM;3175,344971;3953,335938;1545,119995
4/7/2025 9:20 PM;3166,480957;4004,76001;1551,05603
4/7/2025 9:25 PM;3161,49292;3990,833984;1552,229004
4/7/2025 9:30 PM;3090,208008;3949,063965;1535,729004
4/7/2025 9:35 PM;3009,160889;3924,49292;1512,671997
4/7/2025 9:40 PM;2945,457031;3850,418945;1500,553955
4/7/2025 9:45 PM;2943,986084;3832,048096;1511,694946
4/7/2025 9:50 PM;2964,788086;3852,118896;1520,666992
4/7/2025 9:55 PM;2998,272949;3903,762939;1525,880981
4/7/2025 10:00 PM;3016,483887;3897,718018;1528,14502
4/7/2025 10:05 PM;3030,053955;3915,427002;1534,397949
4/7/2025 10:10 PM;3025,648926;3933,124023;1532,970947
4/7/2025 10:15 PM;3013,550049;3904,697998;1535,012939
4/7/2025 10:20 PM;3001,376953;3912,250977;1525,06604
4/7/2025 10:25 PM;2980,854004;3925,772949;1506,932983
4/7/2025 10:30 PM;2884,406982;3910,991943;1467,994019
4/7/2025 10:35 PM;2681,797119;3978,73999;1373,733032
4/7/2025 10:40 PM;2363,545898;4182,51123;1154,709961
4/7/2025 10:45 PM;2070,300049;4120,507813;1045,780029
4/7/2025 10:50 PM;2058,900879;4123,01709;1019,466003
4/7/2025 10:55 PM;1962,886963;3973,191895;1010,666992
4/7/2025 11:00 PM;2001,890991;4053,593994;1006,137024
4/7/2025 11:05 PM;2097,52002;4184,792969;1005,541016
4/7/2025 11:10 PM;2130,037109;4226,681152;1005,153992
4/7/2025 11:15 PM;2161,653076;4211,546875;1004,328003
4/7/2025 11:20 PM;2176,041992;4205,384766;1003,374023
4/7/2025 11:25 PM;2188,326904;4236,37793;1002,370972
4/7/2025 11:30 PM;2208,466064;4289,880859;1003,190002
4/7/2025 11:35 PM;2205,624023;4282,266113;1001,937012
4/7/2025 11:40 PM;2203,404053;4302,899902;1003,325012
4/7/2025 11:45 PM;2189,614014;4247,075195;1003,309021
4/7/2025 11:50 PM;2143,003906;4217,333008;1003,291992
4/7/2025 11:55 PM;2127,219971;4172,208008;1003,138
5/7/2025 12:00 AM;2144,312012;4217,437988;1003,708008
5/7/2025 12:05 AM;1196,139038;4707,798828;1004,278015
5/7/2025 12:10 AM;1175,907959;4681,13916;1004,848022
5/7/2025 12:15 AM;1179,803955;4586,354004;1024,280029
5/7/2025 12:20 AM;1294,797974;4528,152832;1205,850952
5/7/2025 12:25 AM;1526,064941;4707,277832;1448,395996
5/7/2025 12:30 AM;1675,300049;4332,585938;1540,45105
5/7/2025 12:35 AM;1727,296021;4376,265137;1563,411987
5/7/2025 12:40 AM;1725,875977;4381,637207;1526,921997
5/7/2025 12:45 AM;1709,392944;4382,813965;1529,383057
5/7/2025 12:50 AM;1715,751953;4343,062988;1520,418945
5/7/2025 12:55 AM;1734,198975;4358,161133;1542,824951
5/7/2025 1:00 AM;1784,853027;4414,540039;1563,175049
5/7/2025 1:05 AM;1811,531982;4476,083984;1571,209961
5/7/2025 1:10 AM;1813,019043;4450,839844;1572,970947
5/7/2025 1:15 AM;1791,995972;4424,597168;1565,661011
5/7/2025 1:20 AM;1768,453979;4413,061035;1559,555054
5/7/2025 1:25 AM;1723,762939;4354,525879;1541,391968
5/7/2025 1:30 AM;1740,651001;4379,087891;1548,689941
5/7/2025 1:35 AM;1780,244019;4439,734863;1557,635986
5/7/2025 1:40 AM;1853,932007;4582,958008;1580,964966
5/7/2025 1:45 AM;1928,515991;4492,255859;1588,334961
5/7/2025 1:50 AM;1905,090942;4553,455078;1589,28894
5/7/2025 1:55 AM;1854,833984;4517,833984;1587,891968
5/7/2025 2:00 AM;1814,901001;4461,398926;1586,128052
5/7/2025 2:05 AM;1802,432007;4411,019043;1585,827026
5/7/2025 2:10 AM;1789,350952;4478,333008;1579,991943
5/7/2025 2:15 AM;1775,626953;4440,845215;1575,910034
5/7/2025 2:20 AM;1766,265991;4453,092773;1571,791016
5/7/2025 2:25 AM;1778,03894;4406,304199;1573,979004
5/7/2025 2:30 AM;1786,035034;4400,366211;1570,771973
5/7/2025 2:35 AM;1805,074951;4386,421875;1570,442017
5/7/2025 2:40 AM;1808,948975;4393,705078;1571,870972
5/7/2025 2:45 AM;1763,95105;4429,611816;1572,994995
5/7/2025 2:50 AM;1770,932983;4403,811035;1564,854004
5/7/2025 2:55 AM;1757,43396;4396,126953;1567,427002
5/7/2025 3:00 AM;1758,020996;4415,648926;1566,688965
5/7/2025 3:05 AM;1752,022949;4477,555176;1567,462036
5/7/2025 3:10 AM;1749,536987;4403,023926;1566,534058
5/7/2025 3:15 AM;1760,91394;4432,277832;1565,485962
5/7/2025 3:20 AM;1747,177002;4357,899902;1565,464966
5/7/2025 3:25 AM;1725,979004;4370,579102;1564,630005
5/7/2025 3:30 AM;1707,442017;4353,407227;1560,859009
5/7/2025 3:35 AM;1698,094971;4333,878906;1560,569946
5/7/2025 3:40 AM;1691,56604;4343,87207;1562,854004
5/7/2025 3:45 AM;1707,969971;4378,775879;1561,776978
5/7/2025 3:50 AM;1713,373047;4405,828125;1563,774048
5/7/2025 3:55 AM;1764,557007;4370,766113;1564,550049
5/7/2025 4:00 AM;1786,55603;4398,921875;1573,329956
5/7/2025 4:05 AM;1784,121948;4375,957031;1567,175049
5/7/2025 4:10 AM;1719,338013;4350,396973;1557,301025
5/7/2025 4:15 AM;1688,19397;4331,878906;1556,53894
5/7/2025 4:20 AM;1686,605957;4281,644043;1560,151001
5/7/2025 4:25 AM;1688,39502;4341,528809;1562,240967
5/7/2025 4:30 AM;1695,250977;4410,227051;1561,264038
5/7/2025 4:35 AM;1736,880005;4385,953125;1563,750977
5/7/2025 4:40 AM;1722,178955;4371,124023;1562,910034
5/7/2025 4:45 AM;1720,530029;4355,972168;1562,686035
5/7/2025 4:50 AM;1722,437012;4409,961914;1563,347046
5/7/2025 4:55 AM;1729,062012;4398,355957;1563,073975
5/7/2025 5:00 AM;1724,385986;4441,773926;1562,828979
5/7/2025 5:05 AM;1711,776001;4361,646973;1569,636963
5/7/2025 5:10 AM;1724,480957;4352,121094;1571,421021
5/7/2025 5:15 AM;1710,291016;4362,881836;1563,499023
5/7/2025 5:20 AM;1717,349976;4376,153809;1562,753052
5/7/2025 5:25 AM;1721,484009;4333,881836;1565,180054
5/7/2025 5:30 AM;1712,852051;4347,744141;1560,004028
5/7/2025 5:35 AM;1686,526001;4316,724121;1552,230957
5/7/2025 5:40 AM;1676,48999;4335,853027;1551,598022
5/7/2025 5:45 AM;1672,125;4338,236816;1554,447021
5/7/2025 5:50 AM;1666,473999;4242,109863;1555,714966
5/7/2025 5:55 AM;1680,932007;4321,662109;1555,053955
5/7/2025 6:00 AM;1698,165039;4339,068848;1557,464966
5/7/2025 6:05 AM;1702,026001;4382,640137;1558,709961
5/7/2025 6:10 AM;1707,287964;4365,616211;1558,339966
5/7/2025 6:15 AM;1727,374023;4331,754883;1560,165039
5/7/2025 6:20 AM;1728,765015;4372,220215;1561,989014
5/7/2025 6:25 AM;1734,265015;4333,294922;1565,425049
5/7/2025 6:30 AM;1735,07605;4344,563965;1565,810059
5/7/2025 6:35 AM;1735,687012;4396,164063;1568,972046
5/7/2025 6:40 AM;1727,978027;4335,458008;1574,359985
5/7/2025 6:45 AM;1711,661011;4344,866211;1570,026001
5/7/2025 6:50 AM;1722,149048;4320,293945;1564,895996
5/7/2025 6:55 AM;1723,44397;4367,329102;1563,073975
5/7/2025 7:00 AM;1715,962036;4369,551758;1561,281982
5/7/2025 7:05 AM;1705,240967;4340,624023;1559,168945
5/7/2025 7:10 AM;1734,170044;4350,268066;1560,720947
5/7/2025 7:15 AM;1724,524048;4382,162109;1561,899048
5/7/2025 7:20 AM;1728,500977;4387,938965;1561,319946
5/7/2025 7:25 AM;1680,040039;4282,030762;1502,737061
5/7/2025 7:30 AM;1482,977051;4477,913086;1336,953003
5/7/2025 7:35 AM;2281,209961;4197,631836;1072,854004
5/7/2025 7:40 AM;2227,155029;4289,270996;1013,614014
5/7/2025 7:45 AM;2224,388916;4259,162109;1003,328979
5/7/2025 7:50 AM;2231,75708;4292,800781;1002,783997
5/7/2025 7:55 AM;2233,680908;4295,743164;1002,416992
5/7/2025 8:00 AM;2232,886963;4279,037109;1002,049011
5/7/2025 8:05 AM;2246,383057;4288,299805;1001,73999
5/7/2025 8:10 AM;2250,00708;4287,887207;1001,453979
5/7/2025 8:15 AM;2254,197021;4329,74707;1000,392029
5/7/2025 8:20 AM;2261,968994;4305,183105;999,4246826
5/7/2025 8:25 AM;2261,39209;4308,63623;999,7590942
5/7/2025 8:30 AM;2260,180908;4320,574219;1000,588013
5/7/2025 8:35 AM;2253,532959;4323,722168;1001,221008
5/7/2025 8:40 AM;2238,297119;4290,882813;1000,114014
5/7/2025 8:45 AM;2217,616943;4279,208008;999,8397827
5/7/2025 8:50 AM;2226,333008;4317,216797;999,6380005
5/7/2025 8:55 AM;2225,643066;4282,003906;999,866272
5/7/2025 9:00 AM;2215,391113;4291,022949;1000,267029
5/7/2025 9:05 AM;2209,663086;4268,861816;1000,327026
5/7/2025 9:10 AM;2206,874023;4255,463867;1002,127991
5/7/2025 9:15 AM;1454,025024;4688,39209;1045,734009
5/7/2025 9:20 AM;1416,954956;4569,913086;1381,180054
5/7/2025 9:25 AM;1583,979004;4222,015137;1528,886963
5/7/2025 9:30 AM;1644,208008;4262,529785;1558,150024
5/7/2025 9:35 AM;1673,509033;4187,698242;1568,56897
5/7/2025 9:40 AM;1682,036011;4289,681152;1573,301025
5/7/2025 9:45 AM;1672,154053;4248,070801;1575,274048
5/7/2025 9:50 AM;1664,604004;4289,899902;1571,379028
5/7/2025 9:55 AM;1677,355957;4301,690918;1565,619995
5/7/2025 10:00 AM;1671,890015;4262,212891;1567,516968
5/7/2025 10:05 AM;1655,207031;4275,206055;1565,171997
5/7/2025 10:10 AM;1665,838989;4272,388184;1571,935059
5/7/2025 10:15 AM;1664,494019;4294,210938;1571,387939
5/7/2025 10:20 AM;1665,114014;4308,551758;1568,354004
5/7/2025 10:25 AM;1665,089966;4275;1568,437988
5/7/2025 10:30 AM;1671,927002;4310,916992;1565,896973
5/7/2025 10:35 AM;1683,428955;4314,397949;1564,677979
5/7/2025 10:40 AM;1707,504028;4337,204102;1567,875977
5/7/2025 10:45 AM;1698,317993;4393,654785;1569,099976
5/7/2025 10:50 AM;1709,449951;4331,067871;1567,067017
5/7/2025 10:55 AM;1712,680054;4378,491211;1564
5/7/2025 11:00 AM;1703,202026;4382,381836;1566,467041
5/7/2025 11:05 AM;1703,598999;4377,242188;1566,099976
5/7/2025 11:10 AM;1693,907959;4352,645996;1565,218994
5/7/2025 11:15 AM;1699,009033;4316,917969;1566,260986
5/7/2025 11:20 AM;1713,427979;4373,495117;1565,074951
5/7/2025 11:25 AM;1709,677979;4312,348145;1564,708984
5/7/2025 11:30 AM;1704,220947;4407,815918;1563,473022
5/7/2025 11:35 AM;1706,772949;4344,723145;1564,384033
5/7/2025 11:40 AM;1639,56897;4250,649902;1565,337036
5/7/2025 11:45 AM;1555,776978;4174,524902;1568,092041
5/7/2025 11:50 AM;1498,368042;4067,430908;1564,333984
5/7/2025 11:55 AM;1493,276978;4041,022949;1563,822998
5/7/2025 12:00 PM;1600,803955;4218;1566,812988
5/7/2025 12:05 PM;1636,709961;4284,128906;1564,988037
5/7/2025 12:10 PM;1657,156982;4301,526855;1561,234985
5/7/2025 12:15 PM;1680,478027;4319,61377;1561,312988
5/7/2025 12:20 PM;1681,365967;4332,910156;1557,899048
5/7/2025 12:25 PM;1663,291016;4280,828125;1552,748047
5/7/2025 12:30 PM;1657,430054;4303,838867;1555,262939
5/7/2025 12:35 PM;1645,642944;4243,379883;1553,694946
5/7/2025 12:40 PM;1630,036987;4213,041992;1552,609985
5/7/2025 12:45 PM;1625,371948;4215,858887;1551,064941
5/7/2025 12:50 PM;1626,932983;4251,397949;1548,697021
5/7/2025 12:55 PM;1626,473022;4252,09082;1549,208984
5/7/2025 1:00 PM;1631,875;4272,61377;1544,597046
5/7/2025 1:05 PM;1727,355957;4449,730957;1544,619019
5/7/2025 1:10 PM;1756,817017;4420,133789;1545,921997
5/7/2025 1:15 PM;1790,074951;4499,384766;1543,362061
5/7/2025 1:20 PM;1781,166016;4522,188965;1545,125977
5/7/2025 1:25 PM;1758,535034;4452,458008;1541,927979
5/7/2025 1:30 PM;1747,652954;4465,466797;1541,892944
5/7/2025 1:35 PM;1749,854004;4435,924805;1543,999023
5/7/2025 1:40 PM;1742,712036;4430,76709;1539,344971
5/7/2025 1:45 PM;1715,807007;4409,708984;1539,519043
5/7/2025 1:50 PM;1707,180054;4398,961914;1538,046997
5/7/2025 1:55 PM;1709,525024;4401,536133;1537,473999
5/7/2025 2:00 PM;1709,76001;4428,254883;1538,401001
5/7/2025 2:05 PM;1712,134033;4378,277832;1536,998047
5/7/2025 2:10 PM;1698,758057;4386,358887;1539,592041
5/7/2025 2:15 PM;1679,819946;4343,359863;1539,394043
5/7/2025 2:20 PM;1690,239014;4390,053223;1541,177979
5/7/2025 2:25 PM;1668,494995;4307,012207;1543,906006
5/7/2025 2:30 PM;1667,379028;4358,992188;1541,860962
5/7/2025 2:35 PM;1662,149048;4328,453125;1541,041016
5/7/2025 2:40 PM;1653,22998;4304,373047;1542,946045
5/7/2025 2:45 PM;1645,672974;4282,708008;1540,345947
5/7/2025 2:50 PM;1637,555054;4261,687988;1539,526001
5/7/2025 2:55 PM;1626,411011;4286,058105;1536,475952
5/7/2025 3:00 PM;1618,010986;4228,068848;1537,436035
5/7/2025 3:05 PM;1611,822021;4254,977051;1535,630005
5/7/2025 3:10 PM;2841,316895;3772,576904;1537,442993
5/7/2025 3:15 PM;3010,577881;3923,724121;1536,944946
5/7/2025 3:20 PM;3084,955078;3967,759033;1538,739014
5/7/2025 3:25 PM;3142,933105;3984,427979;1535,833008
5/7/2025 3:30 PM;2835,406006;4125,092773;1533,640991
5/7/2025 3:35 PM;2812,864014;4144,013184;1535,072021
5/7/2025 3:40 PM;2813,600098;4189,529785;1536,031006
5/7/2025 3:45 PM;2833,511963;4114,581055;1538,276001
5/7/2025 3:50 PM;2781,550049;4133,143066;1535,125977
5/7/2025 3:55 PM;2746,441895;4071,335938;1538,744995
